datasheet_id|line|line_in_wargear|dice|name|description|range|type|A|BS_WS|S|AP|D|
000000043|3|1||Skorcha|<a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">ignores cover</a>, <a href="/wh40k10ed/the-rules/core-rules/#Torrent">torrent</a>|12|Ranged|D6|N/A|5|-1|1|
000000043|4|1||Twin big shoota|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 2</a>, <a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|36|Ranged|3|5|5|0|1|
000000043|5|1||Klaw of Gork – strike||Melee|Melee|5|3|18|-3|6|
000000043|6|2||Klaw of Gork – sweep||Melee|Melee|15|3|8|-1|2|
000000044|1|1||Big shoota|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 2</a>|36|Ranged|3|5|5|0|1|
000000044|2|1||Deffgun|<a href="/wh40k10ed/the-rules/core-rules/#Heavy">heavy</a>, <a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 1</a>|48|Ranged|2|6|8|-1|2|
000000044|3|1||Kustom mega-blasta|<a href="/wh40k10ed/the-rules/core-rules/#Hazardous">hazardous</a>|24|Ranged|3|5|9|-2|D6|
000000044|4|1||Rokkit launcha|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>|24|Ranged|D3|5|9|-2|3|
000000044|5|1||Close combat weapon||Melee|Melee|2|3|4|0|1|
000000045|1|1||Snazzgun|<a href="/wh40k10ed/the-rules/core-rules/#Heavy">heavy</a>, <a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">sustained hits 1</a>|24|Ranged|3|5|6|-1|2|
000000045|2|1||Choppa||Melee|Melee|4|3|5|-1|1|
000000046|1|1||Big shoota|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 2</a>|36|Ranged|3|5|5|0|1|
000000046|2|1||Deffkannon|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>|72|Ranged|3D6|5|14|-3|D6|
000000046|3|1||Skorcha|<a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">ignores cover</a>, <a href="/wh40k10ed/the-rules/core-rules/#Torrent">torrent</a>|12|Ranged|D6|N/A|5|-1|1|
000000046|4|1||Supa-gatler|<a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">sustained hits 1</a>|24|Ranged|20|5|7|-1|2|
000000046|5|1||Supa-rokkits|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>|100|Ranged|D6|5|12|-3|D6+2|
000000046|6|1||Twin big shoota|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 2</a>, <a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|36|Ranged|3|5|5|0|1|
000000046|7|1||Mega-choppa – strike||Melee|Melee|6|3|24|-5|10|
000000046|8|2||Mega-choppa – sweep||Melee|Melee|18|3|10|-2|3|
000000049|1|1||Big shoota|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 2</a>|36|Ranged|3|4|5|0|1|
000000049|2|1||Grotzooka|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>|18|Ranged|D3+3|4|6|0|1|
000000049|3|1||Kustom mega-blasta|<a href="/wh40k10ed/the-rules/core-rules/#Hazardous">hazardous</a>|24|Ranged|2|4|9|-2|D6|
000000049|4|1||Rokkit launcha|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>|24|Ranged|D3|4|9|-2|3|
000000049|5|1||Skorcha|<a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">ignores cover</a>, <a href="/wh40k10ed/the-rules/core-rules/#Torrent">torrent</a>|12|Ranged|D6|N/A|5|-1|1|
000000049|6|1||Ramshackle hull||Melee|Melee|3|5|6|0|1|
000000050|1|1||Mega-tank weapons|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 10</a>|18|Ranged|10|4|5|0|1|
000000050|2|1||Twin big shoota|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 2</a>, <a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|18|Ranged|3|4|5|0|1|
000000050|3|1||Twin grotzooka|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>, <a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|18|Ranged|D3+3|4|6|0|1|
000000050|4|1||Twin kustom mega-blasta|<a href="/wh40k10ed/the-rules/core-rules/#Hazardous">hazardous</a>, <a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|24|Ranged|2|4|9|-2|D6|
000000050|5|1||Twin rokkit launcha|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>, <a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|24|Ranged|D3|4|9|-2|3|
000000050|6|1||Twin skorcha|<a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">ignores cover</a>, <a href="/wh40k10ed/the-rules/core-rules/#Torrent">torrent</a>, <a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|12|Ranged|D6|N/A|5|-1|1|
000000050|7|1||Armoured hull||Melee|Melee|6|4|4|0|1|
000000051|1|1||Kannon – frag|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>|36|Ranged|D6|5|5|0|1|
000000051|2|2||Kannon – shell||36|Ranged|1|5|9|-2|D6|
000000051|3|1||Gorin’ horns – strike||Melee|Melee|4|3|12|-2|D6|
000000051|4|2||Gorin’ horns – sweep||Melee|Melee|8|3|9|-1|2|
000000052|1|1||Killkannon||24|Ranged|D6+3|5|9|-2|2|
000000052|2|1||Dread killsaw||Melee|Melee|4|3|14|-3|4|
000000052|3|1||Dread rippa klaw||Melee|Melee|6|3|12|-2|3|
000000052|4|1||Stompy feet||Melee|Melee|4|3|7|0|1|
000000053|1|1||Big shoota|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 2</a>|36|Ranged|3|5|5|0|1|
000000053|2|1||Lifta-droppa|<a href="/wh40k10ed/the-rules/core-rules/#Anti">anti-vehicle 3+</a>|36|Ranged|4|5|6|-3|D6+1|
000000053|3|1||Rokkit launcha|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>|24|Ranged|D3|5|9|-2|3|
000000053|4|1||Deff rolla||Melee|Melee|6|3|9|-1|2|
000000053|5|1||Grabbin’ klaw|<a href="/wh40k10ed/the-rules/core-rules/#Extra-Attacks">extra attacks</a>|Melee|Melee|2|3|8|-2|2|
000000053|6|1||Tracks and wheels||Melee|Melee|6|4|8|0|1|
000000053|7|1||Wreckin’ ball|<a href="/wh40k10ed/the-rules/core-rules/#Extra-Attacks">extra attacks</a>|Melee|Melee|1|4|10|0|D6|
000000054|1|1||Big shoota|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 2</a>|36|Ranged|3|5|5|0|1|
000000054|2|1||Kannon – frag|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>|36|Ranged|D6|5|5|0|1|
000000054|3|2||Kannon – shell||36|Ranged|1|5|9|-2|D6|
000000054|4|1||Supa-kannon – frag|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>|36|Ranged|D6+3|5|5|0|1|
000000054|5|2||Supa-kannon – shell||36|Ranged|1|5|9|-2|D3+3|
000000054|6|1||Armoured hull||Melee|Melee|3|4|6|0|1|
000000055|1|1||Big shoota|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 2</a>|36|Ranged|3|5|5|0|1|
000000055|2|1||Supa-kannon – frag|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>|36|Ranged|D6+3|5|5|0|1|
000000055|3|2||Supa-kannon – shell||36|Ranged|1|5|9|-2|D3+3|
000000055|4|1||Spiked ram||Melee|Melee|3|4|8|0|1|
000000056|1|1||Bursta kannon|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>|36|Ranged|3D6|5|14|-2|3|
000000056|2|1||Giga shoota|<a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">sustained hits 1</a>|48|Ranged|30|5|6|-1|1|
000000056|3|1||Skorcha|<a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">ignores cover</a>, <a href="/wh40k10ed/the-rules/core-rules/#Torrent">torrent</a>|12|Ranged|D6|N/A|5|-1|1|
000000056|4|1||Twin big shoota|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 2</a>, <a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|18|Ranged|3|5|5|0|1|
000000056|5|1||Reinforced ram||Melee|Melee|8|4|9|-1|2|
000000057|1|1||Big shoota|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 2</a>|36|Ranged|3|5|5|0|1|
000000057|2|1||Deffgun|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 1</a>|48|Ranged|2|5|8|-1|2|
000000057|3|1||Kustom mega-blasta|<a href="/wh40k10ed/the-rules/core-rules/#Hazardous">hazardous</a>|24|Ranged|3|5|9|-2|D6|
000000057|4|1||Rattler kannon||24|Ranged|6|5|6|-1|1|
000000057|5|1||Rokkit launcha|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>|24|Ranged|D3|5|9|-2|3|
000000057|6|1||Skorcha|<a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">ignores cover</a>, <a href="/wh40k10ed/the-rules/core-rules/#Torrent">torrent</a>|12|Ranged|D6|N/A|5|-1|1|
000000057|7|1||Armoured hull||Melee|Melee|3|4|6|0|1|
000000059|1|1||Kannon – frag|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>|36|Ranged|D6|5|5|0|1|
000000059|2|2||Kannon – shell||36|Ranged|1|5|9|-2|D6|
000000059|3|1||Supa-kannon|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>|60|Ranged|2D6|5|12|-2|3|
000000059|4|1||Huge tusks – strike|<a href="/wh40k10ed/the-rules/core-rules/#Lance">lance</a>|Melee|Melee|6|3|14|-3|12|
000000059|5|2||Huge tusks – sweep||Melee|Melee|18|3|9|-2|3|
000000060|1|1||Absolvor bolt pistol|<a href="/wh40k10ed/the-rules/core-rules/#Pistol">pistol</a>|18|Ranged|1|3|5|-1|2|
000000060|2|1||Close combat weapon||Melee|Melee|4|3|4|0|1|
000000061|1|1||Bolt pistol|<a href="/wh40k10ed/the-rules/core-rules/#Pistol">pistol</a>|12|Ranged|1|3|4|0|1|
000000061|2|1||Flamer|<a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">ignores cover</a>, <a href="/wh40k10ed/the-rules/core-rules/#Torrent">torrent</a>|12|Ranged|D6|N/A|4|0|1|
000000061|3|1||Grav-pistol|<a href="/wh40k10ed/the-rules/core-rules/#Anti">ANTI-VEHICLE 2+</a>, <a href="/wh40k10ed/the-rules/core-rules/#Pistol">PISTOL</a>|12|Ranged|1|3+|4|-1|2|
000000061|4|1||Hand flamer|<a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">IGNORES COVER</a>, <a href="/wh40k10ed/the-rules/core-rules/#Pistol">PISTOL</a>, <a href="/wh40k10ed/the-rules/core-rules/#Torrent">TORRENT</a>|12|Ranged|D6 |N/A|3|0|1|
000000061|5|1||Inferno pistol|<a href="/wh40k10ed/the-rules/core-rules/#Melta">MELTA 2</a>, <a href="/wh40k10ed/the-rules/core-rules/#Pistol">PISTOL</a>|6|Ranged|1|3+|8|-4|D3|
000000061|6|1||Meltagun|<a href="/wh40k10ed/the-rules/core-rules/#Melta">melta 2</a>|12|Ranged|1|3|9|-4|D6|
000000061|7|1||Plasma gun – standard|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 1</a>|24|Ranged|1|3|7|-2|1|
000000061|8|2||Plasma gun – supercharge|<a href="/wh40k10ed/the-rules/core-rules/#Hazardous">hazardous</a>, <a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 1</a>|24|Ranged|1|3|8|-3|2|
000000061|9|1||Plasma pistol – standard|<a href="/wh40k10ed/the-rules/core-rules/#Pistol">pistol</a>|12|Ranged|1|3|7|-2|1|
000000061|10|2||Plasma pistol – supercharge|<a href="/wh40k10ed/the-rules/core-rules/#Hazardous">hazardous</a>, <a href="/wh40k10ed/the-rules/core-rules/#Pistol">pistol</a>|12|Ranged|1|3|8|-3|2|
000000061|11|1||Astartes chainsword||Melee|Melee|4|3|4|-1|1|
000000061|12|1||Close combat weapon||Melee|Melee|2|3|4|0|1|
000000061|13|1||Eviscerator|<a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">sustained hits 1</a>|Melee|Melee|3|4|7|-2|2|
000000061|14|1||Power fist||Melee|Melee|3|3|8|-2|2|
000000061|15|1||Power weapon||Melee|Melee|4|3|5|-2|1|
000000061|16|1||Thunder hammer|<a href="/wh40k10ed/the-rules/core-rules/#Devastating-Wounds">devastating wounds</a>|Melee|Melee|3|4|8|-2|2|
000000061|17|1||Twin lightning claws|<a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|Melee|Melee|5|3|4|-2|1|
000000063|1|1||Bolt pistol|<a href="/wh40k10ed/the-rules/core-rules/#Pistol">pistol</a>|12|Ranged|1|3|4|0|1|
000000063|2|1||Twin boltgun|<a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|24|Ranged|2|3|4|0|1|
000000063|3|1||Astartes chainsword||Melee|Melee|5|3|4|-1|1|
000000064|1|1||Bolt pistol|<a href="/wh40k10ed/the-rules/core-rules/#Pistol">pistol</a>|12|Ranged|1|3|4|0|1|
000000064|2|1||Flamer|<a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">ignores cover</a>, <a href="/wh40k10ed/the-rules/core-rules/#Torrent">torrent</a>|12|Ranged|D6|N/A|4|0|1|
000000064|3|1||Grav-pistol|<a href="/wh40k10ed/the-rules/core-rules/#Anti">ANTI-VEHICLE 2+</a>, <a href="/wh40k10ed/the-rules/core-rules/#Pistol">PISTOL</a>|12|Ranged|1|3|4|-1|2|
000000064|4|1||Hand flamer|<a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">IGNORES COVER</a>, <a href="/wh40k10ed/the-rules/core-rules/#Pistol">PISTOL</a>, <a href="/wh40k10ed/the-rules/core-rules/#Torrent">TORRENT</a>|12|Ranged|D6|N/A|3|0|1|
000000064|5|1||Inferno pistol|<a href="/wh40k10ed/the-rules/core-rules/#Melta">MELTA 2</a>, <a href="/wh40k10ed/the-rules/core-rules/#Pistol">PISTOL</a>|6|Ranged|1|3|8|-4|D3|
000000064|6|1||Meltagun|<a href="/wh40k10ed/the-rules/core-rules/#Melta">melta 2</a>|12|Ranged|1|3|9|-4|D6|
000000064|7|1||Plasma gun – standard|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 1</a>|24|Ranged|1|3|7|-2|1|
000000064|8|2||Plasma gun – supercharge|<a href="/wh40k10ed/the-rules/core-rules/#Hazardous">hazardous</a>, <a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 1</a>|24|Ranged|1|3|8|-3|2|
000000064|9|1||Plasma pistol – standard|<a href="/wh40k10ed/the-rules/core-rules/#Pistol">pistol</a>|12|Ranged|1|3|7|-2|1|
000000064|10|2||Plasma pistol – supercharge|<a href="/wh40k10ed/the-rules/core-rules/#Hazardous">hazardous</a>, <a href="/wh40k10ed/the-rules/core-rules/#Pistol">pistol</a>|12|Ranged|1|3|8|-3|2|
000000064|11|1||Astartes chainsword||Melee|Melee|4|3|4|-1|1|
000000064|12|1||Close combat weapon||Melee|Melee|2|3|4|0|1|
000000064|13|1||Eviscerator|<a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">sustained hits 1</a>|Melee|Melee|3|4|7|-2|2|
000000064|14|1||Power fist||Melee|Melee|3|3|8|-2|2|
000000064|15|1||Power weapon||Melee|Melee|4|3|5|-2|1|
000000064|16|1||Thunder hammer|<a href="/wh40k10ed/the-rules/core-rules/#Devastating-Wounds">devastating wounds</a>|Melee|Melee|3|4|8|-2|2|
000000064|17|1||Twin lightning claws|<a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|Melee|Melee|5|3|4|-2|1|
000000065|1|1||Godhammer lascannon||48|Ranged|2|3|12|-3|D6+1|
000000065|2|1||Hunter-killer missile|one shot|48|Ranged|1|2|14|-3|D6|
000000065|3|1||Multi-melta|<a href="/wh40k10ed/the-rules/core-rules/#Melta">melta 2</a>|18|Ranged|2|3|9|-4|D6|
000000065|4|1||Storm bolter|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 2</a>|24|Ranged|2|3|4|0|1|
000000065|5|1||Twin heavy bolter|<a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">sustained hits 1</a>, <a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|36|Ranged|3|3|5|-1|2|
000000065|6|1||Armoured tracks||Melee|Melee|6|4|8|0|1|
000000066|1|1||Hunter-killer missile|one shot|48|Ranged|1|2|14|-3|D6|
000000066|2|1||Hurricane bolter|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 6</a>, <a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|24|Ranged|6|3|4|0|1|
000000066|3|1||Multi-melta|<a href="/wh40k10ed/the-rules/core-rules/#Melta">melta 2</a>|18|Ranged|2|3|9|-4|D6|
000000066|4|1||Storm bolter|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 2</a>|24|Ranged|2|3|4|0|1|
000000066|5|1||Twin assault cannon|<a href="/wh40k10ed/the-rules/core-rules/#Devastating-Wounds">devastating wounds</a>, <a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|24|Ranged|6|3|6|0|1|
000000066|6|1||Armoured tracks||Melee|Melee|6|4|8|0|1|
000000067|1|1||Combi-weapon|<a href="/wh40k10ed/the-rules/core-rules/#Anti">anti-infantry 4+</a>, <a href="/wh40k10ed/the-rules/core-rules/#Devastating-Wounds">devastating wounds</a>, <a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 1</a>|24|Ranged|1|4|4|0|1|
000000067|2|1||Godhammer lascannons||48|Ranged|2|3|12|-3|D6+1|
000000067|3|1||Grav-cannon|<a href="/wh40k10ed/the-rules/core-rules/#Anti">anti-vehicle 2+</a>|24|Ranged|3|3|6|-1|3|
000000067|4|1||Hunter-killer missile|one shot|48|Ranged|1|2|14|-3|D6|
000000067|5|1||Multi-melta|<a href="/wh40k10ed/the-rules/core-rules/#Melta">melta 2</a>|18|Ranged|2|3|9|-4|D6|
000000067|6|1||Storm bolter|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 2</a>|24|Ranged|2|3|4|0|1|
000000067|7|1||Armoured tracks||Melee|Melee|6|4|8|0|1|
000000068|1|1||Accelerator autocannon|<a href="/wh40k10ed/the-rules/core-rules/#Heavy">heavy</a>|48|Ranged|3|4|8|-1|2|
000000068|2|1||Bolt pistol|<a href="/wh40k10ed/the-rules/core-rules/#Pistol">pistol</a>|12|Ranged|1|3|4|0|1|
000000068|3|1||Close combat weapon||Melee|Melee|3|3|4|0|1|
000000070|1|1||Bolt pistol|<a href="/wh40k10ed/the-rules/core-rules/#Pistol">pistol</a>|12|Ranged|1|3|4|0|1|
000000070|2|1||Boltgun||24|Ranged|2|3|4|0|1|
000000070|3|1||Combi-weapon|<a href="/wh40k10ed/the-rules/core-rules/#Anti">ANTI-INFANTRY 4+</a>, <a href="/wh40k10ed/the-rules/core-rules/#Devastating-Wounds">DEVASTATING WOUNDS</a>, <a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">RAPID FIRE 1</a>|24|Ranged|1|4|4|0|1|
000000070|4|1||Flamer|<a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">ignores cover</a>, <a href="/wh40k10ed/the-rules/core-rules/#Torrent">torrent</a>|12|Ranged|D6|N/A|4|0|1|
000000070|5|1||Grav-cannon|<a href="/wh40k10ed/the-rules/core-rules/#Anti">ANTI-VEHICLE 2+</a>, <a href="/wh40k10ed/the-rules/core-rules/#Heavy">HEAVY</a>|24|Ranged|3|4|6|-1|3|
000000070|6|1||Grav-gun|<a href="/wh40k10ed/the-rules/core-rules/#Anti">anti-vehicle 2+</a>|18|Ranged|2|3|5|-1|2|
000000070|7|1||Grav-pistol|<a href="/wh40k10ed/the-rules/core-rules/#Anti">ANTI-VEHICLE 2+</a>, <a href="/wh40k10ed/the-rules/core-rules/#Pistol">PISTOL</a>|12|Ranged|1|3|4|-1|2|
000000070|8|1||Heavy bolter|<a href="/wh40k10ed/the-rules/core-rules/#Heavy">HEAVY</a>, <a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">SUSTAINED HITS 1</a>|36|Ranged|3|4|5|-1|2|
000000070|9|1||Lascannon|<a href="/wh40k10ed/the-rules/core-rules/#Heavy">HEAVY</a>|48|Ranged|1|4|12|-3|D6+1|
000000070|10|1||Meltagun|<a href="/wh40k10ed/the-rules/core-rules/#Melta">melta 2</a>|12|Ranged|1|3|9|-4|D6|
000000070|11|1||Missile launcher – frag|<a href="/wh40k10ed/the-rules/core-rules/#Blast">BLAST</a>, <a href="/wh40k10ed/the-rules/core-rules/#Heavy">HEAVY</a>|48|Ranged|D6|4|4|0|1|
000000070|12|2||Missile launcher – krak|<a href="/wh40k10ed/the-rules/core-rules/#Heavy">HEAVY</a>|48|Ranged|1|4|9|-2|D6|
000000070|13|1||Multi-melta|<a href="/wh40k10ed/the-rules/core-rules/#Heavy">HEAVY</a>, <a href="/wh40k10ed/the-rules/core-rules/#Melta">MELTA 2</a>|18|Ranged|2|4|9|-4|D6|
000000070|14|1||Plasma cannon – standard |<a href="/wh40k10ed/the-rules/core-rules/#Blast">BLAST</a>, <a href="/wh40k10ed/the-rules/core-rules/#Heavy">HEAVY</a>|36|Ranged|D3 |4|7|-2|1|
000000070|15|2||Plasma cannon – supercharge|<a href="/wh40k10ed/the-rules/core-rules/#Blast">BLAST</a>, <a href="/wh40k10ed/the-rules/core-rules/#Heavy">HEAVY</a>, <a href="/wh40k10ed/the-rules/core-rules/#Hazardous">HAZARDOUS</a>|36|Ranged|D3 |4|8|-3|2|
000000070|16|1||Plasma gun – standard|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 1</a>|24|Ranged|1|3|7|-2|1|
000000070|17|2||Plasma gun – supercharge|<a href="/wh40k10ed/the-rules/core-rules/#Hazardous">hazardous</a>, <a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 1</a>|24|Ranged|1|3|8|-3|2|
000000070|18|1||Plasma pistol – standard|<a href="/wh40k10ed/the-rules/core-rules/#Pistol">PISTOL</a>|12|Ranged|1|3|7|-2|1|
000000070|19|2||Plasma pistol – supercharge|<a href="/wh40k10ed/the-rules/core-rules/#Hazardous">HAZARDOUS</a>, <a href="/wh40k10ed/the-rules/core-rules/#Pistol">PISTOL</a>|12|Ranged|1|3|8|-3|2|
000000070|20|1||Storm bolter|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">RAPID FIRE 2</a>|24|Ranged|2|3|4|0|1|
000000070|21|1||Astartes chainsword||Melee|Melee|4|3|4|-1|1|
000000070|22|1||Close combat weapon||Melee|Melee|2|3|4|0|1|
000000070|23|1||Power fist||Melee|Melee|2|3|8|-2|2|
000000070|24|1||Power weapon||Melee|Melee|3|3|5|-2|1|
000000070|25|1||Thunder hammer|<a href="/wh40k10ed/the-rules/core-rules/#Devastating-Wounds">devastating wounds</a>|Melee|Melee|2|4|8|-2|2|
000000070|26|1||Twin lightning claws|<a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|Melee|Melee|4|3|4|-2|1|
000000071|1|1||Heavy bolt pistol|<a href="/wh40k10ed/the-rules/core-rules/#Pistol">pistol</a>|18|Ranged|1|3|4|-1|1|
000000071|2|1||Neo-volkite pistol|<a href="/wh40k10ed/the-rules/core-rules/#Devastating-Wounds">devastating wounds</a>, <a href="/wh40k10ed/the-rules/core-rules/#Pistol">pistol</a>|12|Ranged|1|3|5|0|2|
000000071|3|1||Plasma pistol – standard|<a href="/wh40k10ed/the-rules/core-rules/#Pistol">pistol</a>|12|Ranged|1|3|7|-2|1|
000000071|4|2||Plasma pistol – supercharge|<a href="/wh40k10ed/the-rules/core-rules/#Hazardous">hazardous</a>, <a href="/wh40k10ed/the-rules/core-rules/#Pistol">pistol</a>|12|Ranged|1|3|8|-3|2|
000000071|5|1||Master-crafted power weapon||Melee|Melee|4|3|5|-2|2|
000000072|1|1||Firefury missile batteries|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>, <a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">ignores cover</a>|36|Ranged|2D6|3|6|-1|1|
000000072|2|1||Twin magna-melta|<a href="/wh40k10ed/the-rules/core-rules/#Melta">melta 4</a>, <a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|18|Ranged|2|3|12|-4|D6|
000000072|3|1||Armoured hull|<a href="/wh40k10ed/the-rules/core-rules/#Lance">lance</a>|Melee|Melee|6|4|8|0|1|
000000073|1|1||Bolt pistol|<a href="/wh40k10ed/the-rules/core-rules/#Pistol">pistol</a>|12|Ranged|1|2|4|0|1|
000000073|2|1||Heavy bolt pistol |<a href="/wh40k10ed/the-rules/core-rules/#Pistol">Pistol</a>|18|Ranged|1|2|4|-1|1|
000000073|3|1||Master-crafted boltgun||24|Ranged|2|2|4|-1|2|
000000073|4|1||Neo-volkite pistol|<a href="/wh40k10ed/the-rules/core-rules/#Devastating-Wounds">DEVASTATING WOUNDS</a>,<a href="/wh40k10ed/the-rules/core-rules/#Pistol">PISTOl</a>|12|Ranged|1|2|5|0|2|
000000073|5|1||Plasma pistol – standard|<a href="/wh40k10ed/the-rules/core-rules/#Pistol">pistol</a>|12|Ranged|1|2|7|-2|1|
000000073|6|2||Plasma pistol - supercharge |<a href="/wh40k10ed/the-rules/core-rules/#Hazardous">HAZARDOUS</a>,<a href="/wh40k10ed/the-rules/core-rules/#Pistol">PISTOL</a>|12|Ranged|1|2|8|-3|2|
000000073|7|1||Close combat weapon||Melee|Melee|6|2|4|0|1|
000000073|8|1||Master-crafted power weapon ||Melee|Melee|6|2|5|-2|2|
000000073|9|1||Power fist||Melee|Melee|5|2|8|-2|2|
000000076|1|1||Combi-weapon|<a href="/wh40k10ed/the-rules/core-rules/#Anti">anti-infantry 4+</a>, <a href="/wh40k10ed/the-rules/core-rules/#Devastating-Wounds">devastating wounds</a>, <a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 1</a>|24|Ranged|1|3|4|0|1|
000000076|2|1||Paired combat blades|<a href="/wh40k10ed/the-rules/core-rules/#Anti">anti-infantry 4+</a>, <a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">sustained hits 1</a>|Melee|Melee|5|2|4|-1|1|
